train_auc,val_auc,test_auc,best_epoch,run_name,dataset,model,readout,seed,split,checkpoint,hidden_dim,num_layers,dropout,lr,batch_size
0.7984231689763674,0.9781778505182761,0.8538723181580326,48,BBBP_gcn_max_seed3,BBBP,gcn,max,3,scaffold,results/BBBP_gcn_max_seed3_best.pt,128,3,0.3,0.001,64
0.796205521523733,0.938897981451173,0.8880167451596023,44,BBBP_gcn_max_seed4,BBBP,gcn,max,4,scaffold,results/BBBP_gcn_max_seed4_best.pt,128,3,0.3,0.001,64
0.8356796461806253,0.9574468085106383,0.892464678178964,66,BBBP_gcn_max_seed5,BBBP,gcn,max,5,scaffold,results/BBBP_gcn_max_seed5_best.pt,128,3,0.3,0.001,64
0.838092906875544,0.9207583196944898,0.9480638409209838,69,BBBP_gcn_max_seed6,BBBP,gcn,max,6,scaffold,results/BBBP_gcn_max_seed6_best.pt,128,3,0.3,0.001,64
0.757921813282453,0.8828423349699946,0.9013605442176871,30,BBBP_gcn_max_seed7,BBBP,gcn,max,7,scaffold,results/BBBP_gcn_max_seed7_best.pt,128,3,0.3,0.001,64
0.8397509121644239,0.9054828150572832,0.9495028780743067,73,BBBP_gcn_max_seed8,BBBP,gcn,max,8,scaffold,results/BBBP_gcn_max_seed8_best.pt,128,3,0.3,0.001,64
0.8453169980585125,0.9323513366066558,0.8784667713239142,84,BBBP_gcn_max_seed9,BBBP,gcn,max,9,scaffold,results/BBBP_gcn_max_seed9_best.pt,128,3,0.3,0.001,64
0.7684022896163889,0.9653573376977632,0.8568812140240711,32,BBBP_gcn_mean_seed0,BBBP,gcn,mean,0,scaffold,results/BBBP_gcn_mean_seed0_best.pt,128,3,0.3,0.001,64
0.8083000686215438,0.9440807419530823,0.9279173207744636,55,BBBP_gcn_mean_seed1,BBBP,gcn,mean,1,scaffold,results/BBBP_gcn_mean_seed1_best.pt,128,3,0.3,0.001,64
0.8655028201780814,0.9573104200763775,0.934850863422292,86,BBBP_gcn_mean_seed2,BBBP,gcn,mean,2,scaffold,results/BBBP_gcn_mean_seed2_best.pt,128,3,0.3,0.001,64
0.8070353819374707,0.9817239498090562,0.8676739926739927,51,BBBP_gcn_mean_seed3,BBBP,gcn,mean,3,scaffold,results/BBBP_gcn_mean_seed3_best.pt,128,3,0.3,0.001,64
0.8392697245096071,0.9564920894708129,0.923731030873888,67,BBBP_gcn_mean_seed4,BBBP,gcn,mean,4,scaffold,results/BBBP_gcn_mean_seed4_best.pt,128,3,0.3,0.001,64
0.8028040687554396,0.9671303873431533,0.9110413396127681,55,BBBP_gcn_mean_seed5,BBBP,gcn,mean,5,scaffold,results/BBBP_gcn_mean_seed5_best.pt,128,3,0.3,0.001,64
0.8029609777733147,0.8996181123840699,0.9421768707482994,51,BBBP_gcn_mean_seed6,BBBP,gcn,mean,6,scaffold,results/BBBP_gcn_mean_seed6_best.pt,128,3,0.3,0.001,64
0.6865407628707236,0.9065739225313693,0.9494374672946102,3,BBBP_gcn_mean_seed7,BBBP,gcn,mean,7,scaffold,results/BBBP_gcn_mean_seed7_best.pt,128,3,0.3,0.001,64
0.7916603903059517,0.9204855428259684,0.9339351125065412,58,BBBP_gcn_mean_seed8,BBBP,gcn,mean,8,scaffold,results/BBBP_gcn_mean_seed8_best.pt,128,3,0.3,0.001,64
0.84194136205396,0.9204855428259683,0.9300104657247514,64,BBBP_gcn_mean_seed9,BBBP,gcn,mean,9,scaffold,results/BBBP_gcn_mean_seed9_best.pt,128,3,0.3,0.001,64
0.7081806085559349,0.9631751227495908,0.8470695970695971,7,BBBP_gcn_sum_seed0,BBBP,gcn,sum,0,scaffold,results/BBBP_gcn_sum_seed0_best.pt,128,3,0.3,0.001,64
0.8254847442592222,0.9719039825422804,0.9527734170591313,57,BBBP_gcn_sum_seed1,BBBP,gcn,sum,1,scaffold,results/BBBP_gcn_sum_seed1_best.pt,128,3,0.3,0.001,64
0.8023270653410993,0.9682214948172395,0.9525117739403454,47,BBBP_gcn_sum_seed2,BBBP,gcn,sum,2,scaffold,results/BBBP_gcn_sum_seed2_best.pt,128,3,0.3,0.001,64
0.817142414808864,0.9889525368248773,0.8656462585034014,54,BBBP_gcn_sum_seed3,BBBP,gcn,sum,3,scaffold,results/BBBP_gcn_sum_seed3_best.pt,128,3,0.3,0.001,64
0.8146046729597644,0.9635842880523732,0.925039246467818,51,BBBP_gcn_sum_seed4,BBBP,gcn,sum,4,scaffold,results/BBBP_gcn_sum_seed4_best.pt,128,3,0.3,0.001,64
0.8197879008502376,0.95949263502455,0.9045002616431188,51,BBBP_gcn_sum_seed5,BBBP,gcn,sum,5,scaffold,results/BBBP_gcn_sum_seed5_best.pt,128,3,0.3,0.001,64
0.8794300646046729,0.9259410801963994,0.9427001569858713,76,BBBP_gcn_sum_seed6,BBBP,gcn,sum,6,scaffold,results/BBBP_gcn_sum_seed6_best.pt,128,3,0.3,0.001,64
0.8467772979848698,0.9290780141843971,0.9501569858712715,62,BBBP_gcn_sum_seed7,BBBP,gcn,sum,7,scaffold,results/BBBP_gcn_sum_seed7_best.pt,128,3,0.3,0.001,64
0.846872489455714,0.9260774686306601,0.9534275248560964,84,BBBP_gcn_sum_seed8,BBBP,gcn,sum,8,scaffold,results/BBBP_gcn_sum_seed8_best.pt,128,3,0.3,0.001,64
0.7898025875343108,0.9522640480087288,0.9445316588173731,44,BBBP_gcn_sum_seed9,BBBP,gcn,sum,9,scaffold,results/BBBP_gcn_sum_seed9_best.pt,128,3,0.3,0.001,64
0.8656796043382206,0.964948172394981,0.9150968079539508,4,BBBP_gin_attention_seed0,BBBP,gin,attention,0,scaffold,results/BBBP_gin_attention_seed0_best.pt,128,3,0.3,0.001,64
0.8388910507464686,0.9211674849972722,0.9432234432234432,6,BBBP_gin_attention_seed1,BBBP,gin,attention,1,scaffold,results/BBBP_gin_attention_seed1_best.pt,128,3,0.3,0.001,64
0.9480170884381068,0.9560829241680306,0.9272632129774987,33,BBBP_gin_attention_seed2,BBBP,gin,attention,2,scaffold,results/BBBP_gin_attention_seed2_best.pt,128,3,0.3,0.001,64
0.8996587751891277,0.9809056192034915,0.8861852433281004,19,BBBP_gin_attention_seed3,BBBP,gin,attention,3,scaffold,results/BBBP_gin_attention_seed3_best.pt,128,3,0.3,0.001,64
0.8618635770234987,0.9631751227495907,0.9432234432234432,7,BBBP_gin_attention_seed4,BBBP,gin,attention,4,scaffold,results/BBBP_gin_attention_seed4_best.pt,128,3,0.3,0.001,64
0.8597421671018276,0.9537643207855974,0.9199372056514914,7,BBBP_gin_attention_seed5,BBBP,gin,attention,5,scaffold,results/BBBP_gin_attention_seed5_best.pt,128,3,0.3,0.001,64
0.9193194751288746,0.9541734860883797,0.9221611721611721,21,BBBP_gin_attention_seed6,BBBP,gin,attention,6,scaffold,results/BBBP_gin_attention_seed6_best.pt,128,3,0.3,0.001,64
0.9218760460601193,0.9495362793235134,0.9488487702773416,23,BBBP_gin_attention_seed7,BBBP,gin,attention,7,scaffold,results/BBBP_gin_attention_seed7_best.pt,128,3,0.3,0.001,64
0.894486007899846,0.9650845608292417,0.9175824175824177,8,BBBP_gin_attention_seed8,BBBP,gin,attention,8,scaffold,results/BBBP_gin_attention_seed8_best.pt,128,3,0.3,0.001,64
0.9277277063667403,0.953355155482815,0.9468864468864469,24,BBBP_gin_attention_seed9,BBBP,gin,attention,9,scaffold,results/BBBP_gin_attention_seed9_best.pt,128,3,0.3,0.001,64
0.8383031649594965,0.9738134206219312,0.9233385661957091,9,BBBP_gin_max_seed0,BBBP,gin,max,0,scaffold,results/BBBP_gin_max_seed0_best.pt,128,3,0.3,0.001,64
0.9261356028653679,0.9551282051282051,0.9493720565149137,25,BBBP_gin_max_seed1,BBBP,gin,max,1,scaffold,results/BBBP_gin_max_seed1_best.pt,128,3,0.3,0.001,64
0.9638167804780076,0.9629023458810693,0.902668759811617,55,BBBP_gin_max_seed2,BBBP,gin,max,2,scaffold,results/BBBP_gin_max_seed2_best.pt,128,3,0.3,0.001,64
0.8967099317131952,0.974631751227496,0.9382522239665096,27,BBBP_gin_max_seed3,BBBP,gin,max,3,scaffold,results/BBBP_gin_max_seed3_best.pt,128,3,0.3,0.001,64
0.9555685964383746,0.9570376432078559,0.9217687074829932,35,BBBP_gin_max_seed4,BBBP,gin,max,4,scaffold,results/BBBP_gin_max_seed4_best.pt,128,3,0.3,0.001,64
0.9035720860949319,0.9592198581560283,0.9386446886446886,16,BBBP_gin_max_seed5,BBBP,gin,max,5,scaffold,results/BBBP_gin_max_seed5_best.pt,128,3,0.3,0.001,64
0.9253259523331325,0.9622204037097655,0.9358974358974359,21,BBBP_gin_max_seed6,BBBP,gin,max,6,scaffold,results/BBBP_gin_max_seed6_best.pt,128,3,0.3,0.001,64
0.9347237564437303,0.9502182214948173,0.9483254840397698,33,BBBP_gin_max_seed7,BBBP,gin,max,7,scaffold,results/BBBP_gin_max_seed7_best.pt,128,3,0.3,0.001,64
0.9054413955278838,0.9686306601200219,0.9216378859236002,14,BBBP_gin_max_seed8,BBBP,gin,max,8,scaffold,results/BBBP_gin_max_seed8_best.pt,128,3,0.3,0.001,64
0.8457176390841534,0.9466721222040371,0.9615384615384615,9,BBBP_gin_max_seed9,BBBP,gin,max,9,scaffold,results/BBBP_gin_max_seed9_best.pt,128,3,0.3,0.001,64
0.846502184173529,0.9755864702673214,0.8963893249607535,5,BBBP_gin_mean_seed0,BBBP,gin,mean,0,scaffold,results/BBBP_gin_mean_seed0_best.pt,128,3,0.3,0.001,64
0.9252830638682465,0.9502182214948173,0.9589220303506019,21,BBBP_gin_mean_seed1,BBBP,gin,mean,1,scaffold,results/BBBP_gin_mean_seed1_best.pt,128,3,0.3,0.001,64
0.9099802503849501,0.9646753955264593,0.9379905808477237,14,BBBP_gin_mean_seed2,BBBP,gin,mean,2,scaffold,results/BBBP_gin_mean_seed2_best.pt,128,3,0.3,0.001,64
0.898265423110397,0.9672667757774142,0.8944270015698587,13,BBBP_gin_mean_seed3,BBBP,gin,mean,3,scaffold,results/BBBP_gin_mean_seed3_best.pt,128,3,0.3,0.001,64
0.9359832128272075,0.9661756683033279,0.9254317111459969,23,BBBP_gin_mean_seed4,BBBP,gin,mean,4,scaffold,results/BBBP_gin_mean_seed4_best.pt,128,3,0.3,0.001,64
0.8973647653477941,0.9593562465902892,0.9381214024071167,12,BBBP_gin_mean_seed5,BBBP,gin,mean,5,scaffold,results/BBBP_gin_mean_seed5_best.pt,128,3,0.3,0.001,64
0.8835525875343107,0.9571740316421167,0.9170591313448456,11,BBBP_gin_mean_seed6,BBBP,gin,mean,6,scaffold,results/BBBP_gin_mean_seed6_best.pt,128,3,0.3,0.001,64
0.8804970459262236,0.9533551554828151,0.9498953427524857,16,BBBP_gin_mean_seed7,BBBP,gin,mean,7,scaffold,results/BBBP_gin_mean_seed7_best.pt,128,3,0.3,0.001,64
0.9540308880631988,0.9684942716857611,0.9293563579277865,48,BBBP_gin_mean_seed8,BBBP,gin,mean,8,scaffold,results/BBBP_gin_mean_seed8_best.pt,128,3,0.3,0.001,64
0.8883550495414072,0.9466721222040371,0.9497645211930926,10,BBBP_gin_mean_seed9,BBBP,gin,mean,9,scaffold,results/BBBP_gin_mean_seed9_best.pt,128,3,0.3,0.001,64
0.8694161310838857,0.9769503546099291,0.9416535845107274,9,BBBP_gin_sum_seed0,BBBP,gin,sum,0,scaffold,results/BBBP_gin_sum_seed0_best.pt,128,3,0.3,0.001,64
0.913878916449086,0.9318057828696127,0.9627158555729984,12,BBBP_gin_sum_seed1,BBBP,gin,sum,1,scaffold,results/BBBP_gin_sum_seed1_best.pt,128,3,0.3,0.001,64
0.9338795859275625,0.9657665030005456,0.9478021978021978,32,BBBP_gin_sum_seed2,BBBP,gin,sum,2,scaffold,results/BBBP_gin_sum_seed2_best.pt,128,3,0.3,0.001,64
0.8806351258619536,0.9717675941080197,0.8555729984301412,15,BBBP_gin_sum_seed3,BBBP,gin,sum,3,scaffold,results/BBBP_gin_sum_seed3_best.pt,128,3,0.3,0.001,64
0.8897599082814488,0.9652209492635024,0.9051543694400838,17,BBBP_gin_sum_seed4,BBBP,gin,sum,4,scaffold,results/BBBP_gin_sum_seed4_best.pt,128,3,0.3,0.001,64
0.8837440165361184,0.9674031642116749,0.8957352171637886,14,BBBP_gin_sum_seed5,BBBP,gin,sum,5,scaffold,results/BBBP_gin_sum_seed5_best.pt,128,3,0.3,0.001,64
0.903652632724108,0.9536279323513366,0.9526425954997384,24,BBBP_gin_sum_seed6,BBBP,gin,sum,6,scaffold,results/BBBP_gin_sum_seed6_best.pt,128,3,0.3,0.001,64
0.9512326772444264,0.9462629569012548,0.9369440083725797,34,BBBP_gin_sum_seed7,BBBP,gin,sum,7,scaffold,results/BBBP_gin_sum_seed7_best.pt,128,3,0.3,0.001,64
0.9362604187587871,0.9795417348608838,0.9334118262689691,32,BBBP_gin_sum_seed8,BBBP,gin,sum,8,scaffold,results/BBBP_gin_sum_seed8_best.pt,128,3,0.3,0.001,64
0.8542524435964385,0.9600381887615931,0.9440083725798012,10,BBBP_gin_sum_seed9,BBBP,gin,sum,9,scaffold,results/BBBP_gin_sum_seed9_best.pt,128,3,0.3,0.001,64
0.8580820696927094,0.9674031642116748,0.9068550497121926,37,BBBP_graphsage_attention_seed0,BBBP,graphsage,attention,0,scaffold,results/BBBP_graphsage_attention_seed0_best.pt,128,3,0.3,0.001,64
0.8572964785432148,0.9293507910529187,0.9289638932496075,38,BBBP_graphsage_attention_seed1,BBBP,graphsage,attention,1,scaffold,results/BBBP_graphsage_attention_seed1_best.pt,128,3,0.3,0.001,64
0.8465921453437772,0.9480360065466449,0.9152276295133437,38,BBBP_graphsage_attention_seed2,BBBP,graphsage,attention,2,scaffold,results/BBBP_graphsage_attention_seed2_best.pt,128,3,0.3,0.001,64
0.8187387025507131,0.9806328423349701,0.8580586080586081,33,BBBP_graphsage_attention_seed3,BBBP,graphsage,attention,3,scaffold,results/BBBP_graphsage_attention_seed3_best.pt,128,3,0.3,0.001,64
0.8667716911026311,0.9453082378614294,0.9225536368393511,39,BBBP_graphsage_attention_seed4,BBBP,graphsage,attention,4,scaffold,results/BBBP_graphsage_attention_seed4_best.pt,128,3,0.3,0.001,64
0.8478400950659437,0.951582105837425,0.9043694400837259,43,BBBP_graphsage_attention_seed5,BBBP,graphsage,attention,5,scaffold,results/BBBP_graphsage_attention_seed5_best.pt,128,3,0.3,0.001,64
0.8606700224275291,0.92075831969449,0.9327577184720042,35,BBBP_graphsage_attention_seed6,BBBP,graphsage,attention,6,scaffold,results/BBBP_graphsage_attention_seed6_best.pt,128,3,0.3,0.001,64
0.878053449487849,0.929214402618658,0.9204604918890633,51,BBBP_graphsage_attention_seed7,BBBP,graphsage,attention,7,scaffold,results/BBBP_graphsage_attention_seed7_best.pt,128,3,0.3,0.001,64
0.7936207069692709,0.9189852700490999,0.923861852433281,24,BBBP_graphsage_attention_seed8,BBBP,graphsage,attention,8,scaffold,results/BBBP_graphsage_attention_seed8_best.pt,128,3,0.3,0.001,64
0.9324276544821584,0.9446262956901255,0.9120879120879121,94,BBBP_graphsage_attention_seed9,BBBP,graphsage,attention,9,scaffold,results/BBBP_graphsage_attention_seed9_best.pt,128,3,0.3,0.001,64
0.8639515130213564,0.96303873431533,0.9109105180533752,47,BBBP_graphsage_max_seed0,BBBP,graphsage,max,0,scaffold,results/BBBP_graphsage_max_seed0_best.pt,128,3,0.3,0.001,64
0.9257579751623486,0.9433987997817785,0.9591836734693878,92,BBBP_graphsage_max_seed1,BBBP,graphsage,max,1,scaffold,results/BBBP_graphsage_max_seed1_best.pt,128,3,0.3,0.001,64
0.9284442575483699,0.9609929078014184,0.9212454212454213,91,BBBP_graphsage_max_seed2,BBBP,graphsage,max,2,scaffold,results/BBBP_graphsage_max_seed2_best.pt,128,3,0.3,0.001,64
0.8238476601727254,0.9645390070921986,0.9088173731030873,37,BBBP_graphsage_max_seed3,BBBP,graphsage,max,3,scaffold,results/BBBP_graphsage_max_seed3_best.pt,128,3,0.3,0.001,64
0.8173390741112673,0.9469448990725587,0.9007064364207222,31,BBBP_graphsage_max_seed4,BBBP,graphsage,max,4,scaffold,results/BBBP_graphsage_max_seed4_best.pt,128,3,0.3,0.001,64
0.861871945504452,0.9517184942716859,0.9268707482993197,51,BBBP_graphsage_max_seed5,BBBP,graphsage,max,5,scaffold,results/BBBP_graphsage_max_seed5_best.pt,128,3,0.3,0.001,64
0.8928405553323961,0.9427168576104745,0.9364207221350078,64,BBBP_graphsage_max_seed6,BBBP,graphsage,max,6,scaffold,results/BBBP_graphsage_max_seed6_best.pt,128,3,0.3,0.001,64
0.8680771741313518,0.9378068739770867,0.9406070120355834,52,BBBP_graphsage_max_seed7,BBBP,graphsage,max,7,scaffold,results/BBBP_graphsage_max_seed7_best.pt,128,3,0.3,0.001,64
0.9265906390172055,0.9281232951445717,0.9716117216117215,90,BBBP_graphsage_max_seed8,BBBP,graphsage,max,8,scaffold,results/BBBP_graphsage_max_seed8_best.pt,128,3,0.3,0.001,64
0.9343304378389234,0.961811238406983,0.9283097854526426,87,BBBP_graphsage_max_seed9,BBBP,graphsage,max,9,scaffold,results/BBBP_graphsage_max_seed9_best.pt,128,3,0.3,0.001,64
0.8263508820378924,0.964948172394981,0.8775510204081632,33,BBBP_graphsage_mean_seed0,BBBP,graphsage,mean,0,scaffold,results/BBBP_graphsage_mean_seed0_best.pt,128,3,0.3,0.001,64
0.9076946090245699,0.9365793780687397,0.92425431711146,80,BBBP_graphsage_mean_seed1,BBBP,graphsage,mean,1,scaffold,results/BBBP_graphsage_mean_seed1_best.pt,128,3,0.3,0.001,64
0.922850974091183,0.9652209492635024,0.902668759811617,91,BBBP_graphsage_mean_seed2,BBBP,graphsage,mean,2,scaffold,results/BBBP_graphsage_mean_seed2_best.pt,128,3,0.3,0.001,64
0.8435564788779542,0.9828150572831424,0.8825222396650968,44,BBBP_graphsage_mean_seed3,BBBP,graphsage,mean,3,scaffold,results/BBBP_graphsage_mean_seed3_best.pt,128,3,0.3,0.001,64
0.8997435060587803,0.9517184942716859,0.912742019884877,58,BBBP_graphsage_mean_seed4,BBBP,graphsage,mean,4,scaffold,results/BBBP_graphsage_mean_seed4_best.pt,128,3,0.3,0.001,64
0.8063031398540537,0.9563557010365521,0.8857927786499216,36,BBBP_graphsage_mean_seed5,BBBP,graphsage,mean,5,scaffold,results/BBBP_graphsage_mean_seed5_best.pt,128,3,0.3,0.001,64
0.9288972015799691,0.9296235679214402,0.934981684981685,95,BBBP_graphsage_mean_seed6,BBBP,graphsage,mean,6,scaffold,results/BBBP_graphsage_mean_seed6_best.pt,128,3,0.3,0.001,64
0.8964944433286469,0.9335788325150027,0.933935112506541,63,BBBP_graphsage_mean_seed7,BBBP,graphsage,mean,7,scaffold,results/BBBP_graphsage_mean_seed7_best.pt,128,3,0.3,0.001,64
0.842642222333802,0.914075286415712,0.9392987964416536,35,BBBP_graphsage_mean_seed8,BBBP,graphsage,mean,8,scaffold,results/BBBP_graphsage_mean_seed8_best.pt,128,3,0.3,0.001,64
0.8741390925219255,0.9270321876704856,0.945839874411303,43,BBBP_graphsage_mean_seed9,BBBP,graphsage,mean,9,scaffold,results/BBBP_graphsage_mean_seed9_best.pt,128,3,0.3,0.001,64
0.8710866890941956,0.9822695035460993,0.8843537414965987,46,BBBP_graphsage_sum_seed0,BBBP,graphsage,sum,0,scaffold,results/BBBP_graphsage_sum_seed0_best.pt,128,3,0.3,0.001,64
0.8280245782285599,0.9489907255864704,0.9318419675562533,43,BBBP_graphsage_sum_seed1,BBBP,graphsage,sum,1,scaffold,results/BBBP_graphsage_sum_seed1_best.pt,128,3,0.3,0.001,64
0.9245717429872129,0.9623567921440263,0.9315803244374673,83,BBBP_graphsage_sum_seed2,BBBP,graphsage,sum,2,scaffold,results/BBBP_graphsage_sum_seed2_best.pt,128,3,0.3,0.001,64
0.7996094011515029,0.9839061647572286,0.8852694924123495,32,BBBP_graphsage_sum_seed3,BBBP,graphsage,sum,3,scaffold,results/BBBP_graphsage_sum_seed3_best.pt,128,3,0.3,0.001,64
0.8527471630849568,0.9582651391162029,0.9059392987964416,50,BBBP_graphsage_sum_seed4,BBBP,graphsage,sum,4,scaffold,results/BBBP_graphsage_sum_seed4_best.pt,128,3,0.3,0.001,64
0.813432039566178,0.9571740316421167,0.8891941391941391,38,BBBP_graphsage_sum_seed5,BBBP,graphsage,sum,5,scaffold,results/BBBP_graphsage_sum_seed5_best.pt,128,3,0.3,0.001,64
0.8765743204793466,0.9154391707583197,0.9480638409209838,57,BBBP_graphsage_sum_seed6,BBBP,graphsage,sum,6,scaffold,results/BBBP_graphsage_sum_seed6_best.pt,128,3,0.3,0.001,64
0.916806838722635,0.96303873431533,0.9530350601779173,90,BBBP_graphsage_sum_seed7,BBBP,graphsage,sum,7,scaffold,results/BBBP_graphsage_sum_seed7_best.pt,128,3,0.3,0.001,64
0.8061211253933187,0.9656301145662848,0.9496336996336996,37,BBBP_graphsage_sum_seed8,BBBP,graphsage,sum,8,scaffold,results/BBBP_graphsage_sum_seed8_best.pt,128,3,0.3,0.001,64
0.8370342940349467,0.9350791052918712,0.9489795918367347,41,BBBP_graphsage_sum_seed9,BBBP,graphsage,sum,9,scaffold,results/BBBP_graphsage_sum_seed9_best.pt,128,3,0.3,0.001,64
